CountryCode,subset,question_code,question_label,answer,percentage
France,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",24
France,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",12
France,Lesbian,i1,how did you come to know about this survey?,Somewhere else,5
France,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),28
France,Gay,i1,how did you come to know about this survey?,I received an email from an organisation or online network,36
France,Gay,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,9
France,Gay,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",15
France,Gay,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",16
France,Gay,i1,how did you come to know about this survey?,Somewhere else,5
France,Bisexual women,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),32
France,Bisexual women,i1,how did you come to know about this survey?,I received an email from an organisation or online network,11
France,Bisexual women,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,21
France,Bisexual women,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",33
France,Bisexual women,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",10
France,Bisexual women,i1,how did you come to know about this survey?,Somewhere else,4
France,Bisexual men,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),19
France,Bisexual men,i1,how did you come to know about this survey?,I received an email from an organisation or online network,41
France,Bisexual men,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,6
France,Bisexual men,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",16
France,Bisexual men,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",18
France,Bisexual men,i1,how did you come to know about this survey?,Somewhere else,5
France,Transgender,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),17
France,Transgender,i1,how did you come to know about this survey?,I received an email from an organisation or online network,36
France,Transgender,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,11
France,Transgender,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",23
France,Transgender,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",15
France,Transgender,i1,how did you come to know about this survey?,Somewhere else,6
Croatia,Lesbian,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),7
Croatia,Lesbian,i1,how did you come to know about this survey?,I received an email from an organisation or online network,12
Croatia,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,15
Croatia,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",40
Croatia,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",35
Croatia,Lesbian,i1,how did you come to know about this survey?,Somewhere else,5
Croatia,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),8
Croatia,Gay,i1,how did you come to know about this survey?,I received an email from an organisation or online network,18
Croatia,Gay,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,14
Croatia,Gay,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",26
Croatia,Gay,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",39
Croatia,Gay,i1,how did you come to know about this survey?,Somewhere else,6
Croatia,Bisexual women,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),5
Croatia,Bisexual women,i1,how did you come to know about this survey?,I received an email from an organisation or online network,7
Croatia,Bisexual women,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,14
Croatia,Bisexual women,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",41
Croatia,Bisexual women,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",38
Croatia,Bisexual women,i1,how did you come to know about this survey?,Somewhere else,3
Croatia,Bisexual men,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),10
Croatia,Bisexual men,i1,how did you come to know about this survey?,I received an email from an organisation or online network,23
Croatia,Bisexual men,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,8
Croatia,Bisexual men,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",26
Croatia,Bisexual men,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",35
Croatia,Bisexual men,i1,how did you come to know about this survey?,Somewhere else,2
Croatia,Transgender,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),4
Croatia,Transgender,i1,how did you come to know about this survey?,I received an email from an organisation or online network,14
Croatia,Transgender,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,13
Croatia,Transgender,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",45
Croatia,Transgender,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",31
Croatia,Transgender,i1,how did you come to know about this survey?,Somewhere else,8
Hungary,Lesbian,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),10
Hungary,Lesbian,i1,how did you come to know about this survey?,I received an email from an organisation or online network,23
Hungary,Lesbian,i1,how did you come to know about this survey?,Somebody told me about it or sent me the link,12
Hungary,Lesbian,i1,how did you come to know about this survey?,"Through social media (facebook, twitter or etc.)",35
Hungary,Lesbian,i1,how did you come to know about this survey?,"I saw an advertisement (banner) online, please specify where:",32
Hungary,Lesbian,i1,how did you come to know about this survey?,Somewhere else,3
Hungary,Gay,i1,how did you come to know about this survey?,I read about it in a newspaper (online or printed),9
